index_no,region_no,port_name,country,latitude,longitude,geog,geom
41800,41710,MESOLONGION,GR,38.366667,21.416667,0101000020E6100000ABAAAAAAAA6A3540EFEEEEEEEE2E4340,0101000020E6100000ABAAAAAAAA6A3540EFEEEEEEEE2E4340
41820,41710,ITEA,GR,38.433333,22.416667,0101000020E6100000ABAAAAAAAA6A36407777777777374340,0101000020E6100000ABAAAAAAAA6A36407777777777374340
55230,54990,MANUKAU HARBOR,NZ,-36.933333,174.783333,0101000020E61000001111111111D9654077777777777742C0,0101000020E61000001111111111D9654077777777777742C0
55270,55260,COLLINGWOOD,NZ,-40.683333,172.666667,0101000020E6100000555555555595654077777777775744C0,0101000020E6100000555555555595654077777777775744C0
55290,55260,NELSON,NZ,-41.266667,173.266667,0101000020E61000008988888888A865402222222222A244C0,0101000020E61000008988888888A865402222222222A244C0
55300,55260,PICTON,NZ,-41.283333,174.016667,0101000020E61000008988888888C065404444444444A444C0,0101000020E61000008988888888C065404444444444A444C0
55320,55260,PORT LYTTELTON,NZ,-43.6,172.716667,0101000020E6100000EFEEEEEEEE966540CDCCCCCCCCCC45C0,0101000020E6100000EFEEEEEEEE966540CDCCCCCCCCCC45C0
55330,55260,AKAROA,NZ,-43.8,172.966667,0101000020E6100000EFEEEEEEEE9E65406666666666E645C0,0101000020E6100000EFEEEEEEEE9E65406666666666E645C0
55350,55260,TIMARU,NZ,-44.4,171.25,0101000020E6100000000000000068654033333333333346C0,0101000020E6100000000000000068654033333333333346C0
55370,55260,OTAGO HARBOR,NZ,-45.816667,170.633333,0101000020E610000044444444445465408988888888E846C0,0101000020E610000044444444445465408988888888E846C0
55400,55260,BLUFF HARBOR,NZ,-46.6,168.333333,0101000020E6100000ABAAAAAAAA0A6540CDCCCCCCCC4C47C0,0101000020E6100000ABAAAAAAAA0A6540CDCCCCCCCC4C47C0
55440,55260,GREYMOUTH,NZ,-42.433333,171.216667,0101000020E6100000EFEEEEEEEE66654077777777773745C0,0101000020E6100000EFEEEEEEEE66654077777777773745C0
55450,55260,WESTPORT,NZ,-41.75,171.6,0101000020E610000033333333337365400000000000E044C0,0101000020E610000033333333337365400000000000E044C0
55500,55490,KINGSTON,NF,-29.066667,167.95,0101000020E61000006666666666FE64401111111111113DC0,0101000020E61000006666666666FE64401111111111113DC0
35320,35220,CHARLESTOWN,GB,50.333333,-4.75,0101000020E610000000000000000013C0ABAAAAAAAA2A4940,0101000020E610000000000000000013C0ABAAAAAAAA2A4940
35330,35220,PAR,GB,50.35,-4.7,0101000020E6100000CDCCCCCCCCCC12C0CDCCCCCCCC2C4940,0101000020E6100000CDCCCCCCCCCC12C0CDCCCCCCCC2C4940
34770,34710,HOLYHEAD,GB,53.316667,-4.633333,0101000020E610000088888888888812C08988888888A84A40,0101000020E610000088888888888812C08988888888A84A40
34780,34710,CAERNARVON,GB,53.15,-4.266667,0101000020E610000011111111111111C03333333333934A40,0101000020E610000011111111111111C03333333333934A40
33950,33840,SLIGO,IE,54.266667,-8.466667,0101000020E6100000EFEEEEEEEEEE20C02222222222224B40,0101000020E6100000EFEEEEEEEEEE20C02222222222224B40
34020,33840,WESTPORT,IE,53.8,-9.533333,0101000020E610000011111111111123C06666666666E64A40,0101000020E610000011111111111123C06666666666E64A40
34060,33840,GALWAY,IE,53.266667,-9.05,0101000020E61000009A999999991922C02222222222A24A40,0101000020E61000009A999999991922C02222222222A24A40
34110,33840,LIMERICK,IE,52.633333,-8.616667,0101000020E6100000BCBBBBBBBB3B21C01111111111514A40,0101000020E6100000BCBBBBBBBB3B21C01111111111514A40
34130,33840,FOYNES,IE,52.616667,-9.116667,0101000020E6100000BCBBBBBBBB3B22C0EFEEEEEEEE4E4A40,0101000020E6100000BCBBBBBBBB3B22C0EFEEEEEEEE4E4A40
34150,33840,TARBERT,IE,52.583333,-9.366667,0101000020E6100000BCBBBBBBBBBB22C0ABAAAAAAAA4A4A40,0101000020E6100000BCBBBBBBBBBB22C0ABAAAAAAAA4A4A40
34160,33840,FENIT,IE,52.266667,-9.866667,0101000020E6100000BCBBBBBBBBBB23C02222222222224A40,0101000020E6100000BCBBBBBBBBBB23C02222222222224A40
34260,33840,BANTRY,IE,51.683333,-9.45,0101000020E61000006666666666E622C07777777777D74940,0101000020E61000006666666666E622C07777777777D74940
34350,33840,COBH,IE,51.85,-8.3,0101000020E61000009A999999999920C0CDCCCCCCCCEC4940,0101000020E61000009A999999999920C0CDCCCCCCCCEC4940
34360,33840,CORK,IE,51.85,-8.266667,0101000020E610000089888888888820C0CDCCCCCCCCEC4940,0101000020E610000089888888888820C0CDCCCCCCCCEC4940
34400,33840,WATERFORD,IE,52.266667,-7.116667,0101000020E61000007777777777771CC02222222222224A40,0101000020E61000007777777777771CC02222222222224A40
34420,33840,ROSSLARE,IE,52.25,-6.333333,0101000020E610000055555555555519C00000000000204A40,0101000020E610000055555555555519C00000000000204A40
62420,61100,KARATSU,JP,33.483333,129.966667,0101000020E6100000EFEEEEEEEE3E6040DEDDDDDDDDBD4040,0101000020E6100000EFEEEEEEEE3E6040DEDDDDDDDDBD4040
62430,61100,HAKATA,JP,33.6,130.4,0101000020E6100000CDCCCCCCCC4C6040CDCCCCCCCCCC4040,0101000020E6100000CDCCCCCCCC4C6040CDCCCCCCCCCC4040
62440,61100,IZUHARA,JP,34.2,129.3,0101000020E61000009A999999992960409A99999999194140,0101000020E61000009A999999992960409A99999999194140
62495,62470,KIN WAN,JP,26.416667,127.9,0101000020E61000009A99999999F95F40ABAAAAAAAA6A3A40,0101000020E61000009A99999999F95F40ABAAAAAAAA6A3A40
62500,62470,NAHA KO,JP,26.216667,127.683333,0101000020E6100000BCBBBBBBBBEB5F407777777777373A40,0101000020E6100000BCBBBBBBBBEB5F407777777777373A40
62510,62470,HIRARA KO,JP,24.8,125.283333,0101000020E61000002222222222525F40CDCCCCCCCCCC3840,0101000020E61000002222222222525F40CDCCCCCCCCCC3840
62520,62470,ISHIGAKI,JP,24.333333,124.166667,0101000020E6100000ABAAAAAAAA0A5F405555555555553840,0101000020E6100000ABAAAAAAAA0A5F405555555555553840
62540,62530,OKHOTSK IY REYD,RU,59.366667,143.2,0101000020E61000006666666666E66140EFEEEEEEEEAE4D40,0101000020E61000006666666666E66140EFEEEEEEEEAE4D40
62120,61100,WAKAMATSU KO,JP,33.9,130.816667,0101000020E610000022222222225A60403333333333F34040,0101000020E610000022222222225A60403333333333F34040
61720,61100,HAGI KO,JP,34.416667,131.4,0101000020E6100000CDCCCCCCCC6C60405555555555354140,0101000020E6100000CDCCCCCCCC6C60405555555555354140
61730,61100,HAMADA KO,JP,34.9,132.083333,0101000020E6100000ABAAAAAAAA8260403333333333734140,0101000020E6100000ABAAAAAAAA8260403333333333734140
61750,61100,SAKAI KO,JP,35.55,133.25,0101000020E61000000000000000A860406666666666C64140,0101000020E61000000000000000A860406666666666C64140
61790,61100,MIYAZU,JP,35.533333,135.2,0101000020E61000006666666666E660404444444444C44140,0101000020E61000006666666666E660404444444444C44140
61800,61100,MAIZURU KO,JP,35.516667,135.333333,0101000020E6100000ABAAAAAAAAEA60402222222222C24140,0101000020E6100000ABAAAAAAAAEA60402222222222C24140
61822,61100,KANAZAWA,JP,36.616667,136.6,0101000020E61000003333333333136140EFEEEEEEEE4E4240,0101000020E61000003333333333136140EFEEEEEEEE4E4240
61840,61100,NANAO KO,JP,37.05,136.983333,0101000020E610000077777777771F61406666666666864240,0101000020E610000077777777771F61406666666666864240
5320,5230,BARAGA,US,46.783333,-88.483333,0101000020E6100000EFEEEEEEEE1E56C04444444444644740,0101000020E6100000EFEEEEEEEE1E56C04444444444644740
5350,5230,COPPER HARBOR,US,47.466667,-87.866667,0101000020E61000007777777777F755C0BCBBBBBBBBBB4740,0101000020E61000007777777777F755C0BCBBBBBBBBBB4740
5360,5230,EAGLE HARBOR,US,47.466667,-88.166667,0101000020E6100000ABAAAAAAAA0A56C0BCBBBBBBBBBB4740,0101000020E6100000ABAAAAAAAA0A56C0BCBBBBBBBBBB4740
5370,5230,HOUGHTON,US,47.116667,-88.566667,0101000020E610000044444444442456C0EFEEEEEEEE8E4740,0101000020E610000044444444442456C0EFEEEEEEEE8E4740
5380,5230,ONTONAGON,US,46.883333,-89.333333,0101000020E610000055555555555556C01111111111714740,0101000020E610000055555555555556C01111111111714740
5390,5230,ASHLAND,US,46.6,-90.866667,0101000020E61000007777777777B756C0CDCCCCCCCC4C4740,0101000020E61000007777777777B756C0CDCCCCCCCC4C4740
5400,5230,WASHBURN,US,46.666667,-90.883333,0101000020E61000008988888888B856C05555555555554740,0101000020E61000008988888888B856C05555555555554740
5410,5230,BAYFIELD,US,46.8,-90.816667,0101000020E61000004444444444B456C06666666666664740,0101000020E61000004444444444B456C06666666666664740
5420,5230,LA POINTE,US,46.783333,-90.783333,0101000020E61000002222222222B256C04444444444644740,0101000020E61000002222222222B256C04444444444644740
4900,4570,TWO RIVERS,US,44.15,-87.566667,0101000020E61000004444444444E455C03333333333134640,0101000020E61000004444444444E455C03333333333134640
4910,4570,KEWAUNEE,US,44.466667,-87.5,0101000020E61000000000000000E055C0BCBBBBBBBB3B4640,0101000020E61000000000000000E055C0BCBBBBBBBB3B4640
4920,4570,ALGOMA,US,44.6,-87.433333,0101000020E6100000BCBBBBBBBBDB55C0CDCCCCCCCC4C4640,0101000020E6100000BCBBBBBBBBDB55C0CDCCCCCCCC4C4640
4410,4300,SAGINAW,US,43.433333,-83.933333,0101000020E6100000BCBBBBBBBBFB54C07777777777B74540,0101000020E6100000BCBBBBBBBBFB54C07777777777B74540
4420,4300,ALABASTER,US,44.183333,-83.55,0101000020E61000003333333333E354C07777777777174640,0101000020E61000003333333333E354C07777777777174640
4430,4300,TAWAS CITY,US,44.266667,-83.5,0101000020E61000000000000000E054C02222222222224640,0101000020E61000000000000000E054C02222222222224640
4450,4300,AU SABLE,US,44.4,-83.316667,0101000020E61000004444444444D454C03333333333334640,0101000020E61000004444444444D454C03333333333334640
4460,4300,OSCODA,US,44.416667,-83.316667,0101000020E61000004444444444D454C05555555555354640,0101000020E61000004444444444D454C05555555555354640
4470,4300,ALPENA,US,45.066667,-83.416667,0101000020E6100000ABAAAAAAAADA54C08988888888884640,0101000020E6100000ABAAAAAAAADA54C08988888888884640
4480,4300,ROCKPORT,US,45.2,-83.383333,0101000020E61000008988888888D854C09A99999999994640,0101000020E61000008988888888D854C09A99999999994640
4490,4300,CALCITE,US,45.416667,-83.783333,0101000020E61000002222222222F254C05555555555B54640,0101000020E61000002222222222F254C05555555555B54640
4500,4300,ROGERS CITY,US,45.45,-83.816667,0101000020E61000004444444444F454C09A99999999B94640,0101000020E61000004444444444F454C09A99999999B94640
26990,24975,GUMBODAHAMN,SE,64.233333,21.1,0101000020E61000009A99999999193540EFEEEEEEEE0E5040,0101000020E61000009A99999999193540EFEEEEEEEE0E5040
4510,4300,CHEBOYGAN,US,45.65,-84.466667,0101000020E6100000DEDDDDDDDD1D55C03333333333D34640,0101000020E6100000DEDDDDDDDD1D55C03333333333D34640
4520,4300,MACKINAW CITY,US,45.783333,-84.716667,0101000020E6100000DEDDDDDDDD2D55C04444444444E44640,0101000020E6100000DEDDDDDDDD2D55C04444444444E44640
4530,4300,MACKINAC ISLAND,US,45.85,-84.616667,0101000020E610000077777777772755C0CDCCCCCCCCEC4640,0101000020E610000077777777772755C0CDCCCCCCCCEC4640
4540,4300,ST IGNACE,US,45.85,-84.716667,0101000020E6100000DEDDDDDDDD2D55C0CDCCCCCCCCEC4640,0101000020E6100000DEDDDDDDDD2D55C0CDCCCCCCCCEC4640
4560,4300,SAULT STE MARIE,US,46.5,-84.35,0101000020E610000066666666661655C00000000000404740,0101000020E610000066666666661655C00000000000404740
4580,4570,ST. JAMES HARBOR,US,45.733333,-85.516667,0101000020E610000011111111116155C0DEDDDDDDDDDD4640,0101000020E610000011111111116155C0DEDDDDDDDDDD4640
4590,4570,HARBOR SPRINGS,US,45.433333,-84.983333,0101000020E6100000EFEEEEEEEE3E55C07777777777B74640,0101000020E6100000EFEEEEEEEE3E55C07777777777B74640
4600,4570,PETOSKEY,US,45.366667,-84.966667,0101000020E6100000DEDDDDDDDD3D55C0EFEEEEEEEEAE4640,0101000020E6100000DEDDDDDDDD3D55C0EFEEEEEEEEAE4640
4610,4570,CHARLEVOIX,US,45.316667,-85.266667,0101000020E610000011111111115155C08988888888A84640,0101000020E610000011111111115155C08988888888A84640
4620,4570,TRAVERSE CITY,US,44.766667,-85.616667,0101000020E610000077777777776755C02222222222624640,0101000020E610000077777777776755C02222222222624640
4630,4570,LELAND,US,45.016667,-85.766667,0101000020E610000011111111117155C02222222222824640,0101000020E610000011111111117155C02222222222824640
4640,4570,FRANKFORT,US,44.633333,-86.25,0101000020E610000000000000009055C01111111111514640,0101000020E610000000000000009055C01111111111514640
4650,4570,MANISTEE,US,44.25,-86.316667,0101000020E610000044444444449455C00000000000204640,0101000020E610000044444444449455C00000000000204640
4670,4570,LUDINGTON,US,43.95,-86.45,0101000020E6100000CDCCCCCCCC9C55C09A99999999F94540,0101000020E6100000CDCCCCCCCC9C55C09A99999999F94540
4680,4570,WHITE LAKE,US,43.383333,-86.35,0101000020E610000066666666669655C01111111111B14540,0101000020E610000066666666669655C01111111111B14540
4690,4570,MUSKEGON,US,43.233333,-86.266667,0101000020E610000011111111119155C0DEDDDDDDDD9D4540,0101000020E610000011111111119155C0DEDDDDDDDD9D4540
59963,59850,ZHAPU,CN,30.583333,121.083333,0101000020E61000005555555555455E405555555555953E40,0101000020E61000005555555555455E405555555555953E40
57816,57815,SANYA,CN,18.316667,109.45,0101000020E6100000CDCCCCCCCC5C5B401111111111513240,0101000020E6100000CDCCCCCCCC5C5B401111111111513240
57817,57815,YANGPU,CN,19.733333,109.183333,0101000020E6100000BCBBBBBBBB4B5B40BCBBBBBBBBBB3340,0101000020E6100000BCBBBBBBBB4B5B40BCBBBBBBBBBB3340
57818,57815,CHIWAN,CN,19.966667,110.033333,0101000020E61000002222222222825B407777777777F73340,0101000020E61000002222222222825B407777777777F73340
57819,57815,SHUI DONG,CN,21.483333,111.083333,0101000020E61000005555555555C55B40BCBBBBBBBB7B3540,0101000020E61000005555555555C55B40BCBBBBBBBB7B3540
57821,57815,ZHUHAI,CN,22.233333,113.583333,0101000020E61000005555555555655C40BCBBBBBBBB3B3640,0101000020E61000005555555555655C40BCBBBBBBBB3B3640
57820,57815,QINZHOU,CN,21.733333,108.583333,0101000020E61000005555555555255B40BCBBBBBBBBBB3540,0101000020E61000005555555555255B40BCBBBBBBBBBB3540
57822,57815,HUANGPU,CN,23.083333,113.416667,0101000020E6100000ABAAAAAAAA5A5C405555555555153740,0101000020E6100000ABAAAAAAAA5A5C405555555555153740
59986,59850,CHANGZHOU,CN,31.966667,119.983333,0101000020E6100000EFEEEEEEEEFE5D407777777777F73F40,0101000020E6100000EFEEEEEEEEFE5D407777777777F73F40
28140,27380,HANKO,FI,59.816667,22.95,0101000020E61000003333333333F336408988888888E84D40,0101000020E61000003333333333F336408988888888E84D40
27250,24975,TOREHAMN,SE,65.9,22.65,0101000020E61000006666666666A636409A99999999795040,0101000020E61000006666666666A636409A99999999795040
55275,55260,TARAKOHE,NZ,-40.85,172.9,0101000020E6100000CDCCCCCCCC9C6540CDCCCCCCCC6C44C0,0101000020E6100000CDCCCCCCCC9C6540CDCCCCCCCC6C44C0
26710,24975,KOPMANHOLMEN,SE,63.166667,18.583333,0101000020E610000055555555559532405555555555954F40,0101000020E610000055555555559532405555555555954F40
51733,51647,BAKAPIT,MY,4.95,118.583333,0101000020E61000005555555555A55D40CDCCCCCCCCCC1340,0101000020E61000005555555555A55D40CDCCCCCCCCCC1340
26730,24975,ORNSKOLDSVIK,SE,63.283333,18.716667,0101000020E61000007777777777B732404444444444A44F40,0101000020E61000007777777777B732404444444444A44F40
26790,24975,HUSUM,SE,63.333333,19.15,0101000020E61000006666666666263340ABAAAAAAAAAA4F40,0101000020E61000006666666666263340ABAAAAAAAAAA4F40
26800,24975,RUNDVIK,SE,63.533333,19.45,0101000020E610000033333333337333404444444444C44F40,0101000020E610000033333333337333404444444444C44F40
26810,24975,NORDMALING,SE,63.566667,19.483333,0101000020E6100000BCBBBBBBBB7B33408988888888C84F40,0101000020E6100000BCBBBBBBBB7B33408988888888C84F40
51570,51548,BINTANGOR,MY,2.166667,111.633333,0101000020E61000008988888888E85B405555555555550140,0101000020E61000008988888888E85B405555555555550140
51736,51647,MOSTYN,MY,4.683333,118.25,0101000020E61000000000000000905D40BCBBBBBBBBBB1240,0101000020E61000000000000000905D40BCBBBBBBBBBB1240
57411,57400,KEMAMAN HARBOR,MY,4.25,103.466667,0101000020E6100000DEDDDDDDDDDD59400000000000001140,0101000020E6100000DEDDDDDDDDDD59400000000000001140
26890,24975,UMEA HAMN,SE,63.7,20.35,0101000020E61000009A999999995934409A99999999D94F40,0101000020E61000009A999999995934409A99999999D94F40
51584,51548,TG. MANI,MY,2.15,111.35,0101000020E61000006666666666D65B403333333333330140,0101000020E61000006666666666D65B403333333333330140
51587,49820,TANJUNG PELEPAS,MY,1.35,103.55,0101000020E61000003333333333E359409A9999999999F53F,0101000020E61000003333333333E359409A9999999999F53F
57433,57431,BONGKOT TERMINAL,TH,8.05,102.333333,0101000020E610000055555555559559409A99999999192040,0101000020E610000055555555559559409A99999999192040
57570,57510,VUNG TAU,VN,10.35,107.066667,0101000020E61000004444444444C45A403333333333B32440,0101000020E61000004444444444C45A403333333333B32440
27080,24975,SKELLEFTEHAMN,SE,64.683333,21.233333,0101000020E6100000BCBBBBBBBB3B3540BCBBBBBBBB2B5040,0101000020E6100000BCBBBBBBBB3B3540BCBBBBBBBB2B5040
19980,19080,HOGG ISLAND,US,58.466667,-152.683333,0101000020E6100000DEDDDDDDDD1563C0BCBBBBBBBB3B4D40,0101000020E6100000DEDDDDDDDD1563C0BCBBBBBBBB3B4D40
27090,24975,KAGEHAMN,SE,64.833333,21.033333,0101000020E610000089888888880835405555555555355040,0101000020E610000089888888880835405555555555355040
57435,57431,PATTANI,TH,6.95,101.3,0101000020E61000003333333333535940CDCCCCCCCCCC1B40,0101000020E61000003333333333535940CDCCCCCCCCCC1B40
57434,57431,TANTAWAN MARINE TERMINAL,TH,10.083333,101.416667,0101000020E6100000ABAAAAAAAA5A5940ABAAAAAAAA2A2440,0101000020E6100000ABAAAAAAAA5A5940ABAAAAAAAA2A2440
27130,24975,BRANNFORS,SE,65.016667,21.383333,0101000020E610000022222222226235401111111111415040,0101000020E610000022222222226235401111111111415040
49792,49760,BANG SAPHAN,TH,11.183333,99.6,0101000020E61000006666666666E65840DEDDDDDDDD5D2640,0101000020E61000006666666666E65840DEDDDDDDDD5D2640
49794,49760,KHANOM,TH,9.2,99.9,0101000020E61000009A99999999F958406666666666662240,0101000020E61000009A99999999F958406666666666662240
57462,57431,LAEM CHABANG,TH,13.083333,100.883333,0101000020E61000008988888888385940ABAAAAAAAA2A2A40,0101000020E61000008988888888385940ABAAAAAAAA2A2A40
27190,24975,PITEA,SE,65.316667,21.483333,0101000020E6100000BCBBBBBBBB7B35404444444444545040,0101000020E6100000BCBBBBBBBB7B35404444444444545040
57440,57431,ERAWAN TERMINAL,TH,9.1,101.35,0101000020E610000066666666665659403333333333332240,0101000020E610000066666666665659403333333333332240
57436,57431,BENCHAMAS TERMINAL,TH,10.516667,101.25,0101000020E610000000000000005059408988888888082540,0101000020E610000000000000005059408988888888082540
27220,24975,LULEA,SE,65.583333,22.166667,0101000020E6100000ABAAAAAAAA2A36405555555555655040,0101000020E6100000ABAAAAAAAA2A36405555555555655040
57458,57431,SI RACHA,TH,13.166667,100.916667,0101000020E6100000ABAAAAAAAA3A59405555555555552A40,0101000020E6100000ABAAAAAAAA3A59405555555555552A40
57437,57431,MAP TA PHUT,TH,12.666667,101.166667,0101000020E6100000ABAAAAAAAA4A59405555555555552940,0101000020E6100000ABAAAAAAAA4A59405555555555552940
25590,24975,GAVLE,SE,60.683333,17.166667,0101000020E6100000ABAAAAAAAA2A31407777777777574E40,0101000020E6100000ABAAAAAAAA2A31407777777777574E40
13730,13310,COLON,AR,-32.216667,-58.133333,0101000020E61000001111111111114DC0BCBBBBBBBB1B40C0,0101000020E61000001111111111114DC0BCBBBBBBBB1B40C0
13770,13310,LA PLATA,AR,-34.833333,-57.883333,0101000020E61000001111111111F14CC0ABAAAAAAAA6A41C0,0101000020E61000001111111111F14CC0ABAAAAAAAA6A41C0
12455,12440,DEGRAD DES CANNES,GF,4.85,-52.266667,0101000020E61000002222222222224AC06666666666661340,0101000020E61000002222222222224AC06666666666661340
12485,12470,PORTO SANTANA,BR,-0.05,-51.183333,0101000020E610000077777777779749C09A9999999999A9BF,0101000020E610000077777777779749C09A9999999999A9BF
55530,55510,LAUTOKA HARBOR,FJ,-17.6,177.45,0101000020E610000066666666662E66409A999999999931C0,0101000020E610000066666666662E66409A999999999931C0
55540,55510,SUVA HARBOR,FJ,-18.133333,178.416667,0101000020E610000055555555554D664022222222222232C0,0101000020E610000055555555554D664022222222222232C0
55550,55510,LEVUKA,FJ,-17.683333,178.833333,0101000020E6100000ABAAAAAAAA5A6640EFEEEEEEEEAE31C0,0101000020E6100000ABAAAAAAAA5A6640EFEEEEEEEEAE31C0
55556,55510,MALAI,FJ,-16.35,179.366667,0101000020E6100000BCBBBBBBBB6B66409A999999995930C0,0101000020E6100000BCBBBBBBBB6B66409A999999995930C0
55560,55510,SAVUSAVU BAY,FJ,-16.766667,179.333333,0101000020E6100000ABAAAAAAAA6A66404444444444C430C0,0101000020E6100000ABAAAAAAAA6A66404444444444C430C0
55590,55575,NUKU ALOFA,TO,-21.133333,-175.2,0101000020E61000006666666666E665C022222222222235C0,0101000020E61000006666666666E665C022222222222235C0
55600,55575,PANGAI,TO,-19.8,-174.35,0101000020E61000003333333333CB65C0CDCCCCCCCCCC33C0,0101000020E61000003333333333CB65C0CDCCCCCCCCCC33C0
55610,55575,NEIAFU,TO,-18.65,-173.983333,0101000020E61000007777777777BF65C06666666666A632C0,0101000020E61000007777777777BF65C06666666666A632C0
55617,55615,FUNAFUTI ATOLL,TV,-8.516667,179.133333,0101000020E6100000444444444464664089888888880821C0,0101000020E6100000444444444464664089888888880821C0
54325,53290,PORT BONYTHON,AU,-33.016667,137.766667,0101000020E6100000898888888838614022222222228240C0,0101000020E6100000898888888838614022222222228240C0
54350,53290,PORT LINCOLN,AU,-34.716667,135.85,0101000020E61000003333333333FB6040BCBBBBBBBB5B41C0,0101000020E61000003333333333FB6040BCBBBBBBBB5B41C0
54410,53290,THEVENARD,AU,-32.166667,133.65,0101000020E6100000CDCCCCCCCCB4604055555555551540C0,0101000020E6100000CDCCCCCCCCB4604055555555551540C0
